"TIME","GEO","UNIT","AGE","SEX","PROJECTION","Value","Flag and Footnotes"
"2019","Netherlands","Person","60 years","Total","Baseline projections ","230,324",""
"2019","Netherlands","Person","61 years","Total","Baseline projections ","224,692",""
"2019","Netherlands","Person","62 years","Total","Baseline projections ","220,103",""
"2019","Netherlands","Person","63 years","Total","Baseline projections ","213,548",""
"2019","Netherlands","Person","64 years","Total","Baseline projections ","209,452",""
"2019","Netherlands","Person","65 years","Total","Baseline projections ","204,976",""
"2019","Netherlands","Person","66 years","Total","Baseline projections ","204,061",""
"2019","Netherlands","Person","67 years","Total","Baseline projections ","195,526",""
"2019","Netherlands","Person","68 years","Total","Baseline projections ","194,892",""
"2019","Netherlands","Person","69 years","Total","Baseline projections ","195,417",""
"2019","Netherlands","Person","70 years","Total","Baseline projections ","199,031",""
"2019","Netherlands","Person","71 years","Total","Baseline projections ","206,699",""
"2019","Netherlands","Person","72 years","Total","Baseline projections ","210,185",""
"2019","Netherlands","Person","73 years","Total","Baseline projections ","148,077",""
"2019","Netherlands","Person","74 years","Total","Baseline projections ","151,701",""
"2019","Netherlands","Person","75 years","Total","Baseline projections ","140,796",""
"2019","Netherlands","Person","76 years","Total","Baseline projections ","126,861",""
"2019","Netherlands","Person","77 years","Total","Baseline projections ","117,544",""
"2019","Netherlands","Person","78 years","Total","Baseline projections ","116,624",""
"2019","Netherlands","Person","79 years","Total","Baseline projections ","108,048",""
"2019","Netherlands","Person","80 years","Total","Baseline projections ","101,213",""
"2019","Netherlands","Person","81 years","Total","Baseline projections ","90,198",""
"2019","Netherlands","Person","82 years","Total","Baseline projections ","84,606",""
"2019","Netherlands","Person","83 years","Total","Baseline projections ","77,056",""
"2019","Netherlands","Person","84 years","Total","Baseline projections ","70,543",""
"2019","Netherlands","Person","85 years","Total","Baseline projections ","63,049",""
"2019","Netherlands","Person","86 years","Total","Baseline projections ","58,196",""
"2019","Netherlands","Person","87 years","Total","Baseline projections ","50,810",""
"2019","Netherlands","Person","88 years","Total","Baseline projections ","44,882",""
"2019","Netherlands","Person","89 years","Total","Baseline projections ","37,177",""
"2019","Netherlands","Person","90 years","Total","Baseline projections ","31,254",""
"2019","Netherlands","Person","91 years","Total","Baseline projections ","25,029",""
"2019","Netherlands","Person","92 years","Total","Baseline projections ","20,479",""
"2019","Netherlands","Person","93 years","Total","Baseline projections ","15,919",""
"2019","Netherlands","Person","94 years","Total","Baseline projections ","12,496",""
"2019","Netherlands","Person","95 years","Total","Baseline projections ","9,396",""
"2019","Netherlands","Person","96 years","Total","Baseline projections ","6,510",""
"2019","Netherlands","Person","97 years","Total","Baseline projections ","4,503",""
"2019","Netherlands","Person","98 years","Total","Baseline projections ","2,974",""
"2019","Netherlands","Person","99 years","Total","Baseline projections ","1,604",""
"2019","Netherlands","Person","100 years or over","Total","Baseline projections ","2,317",""
"2019","Austria","Person","Total","Total","Baseline projections ","8,927,813",""
"2019","Austria","Person","16 years","Total","Baseline projections ","86,969",""
"2019","Austria","Person","17 years","Total","Baseline projections ","84,947",""
"2019","Austria","Person","18 years","Total","Baseline projections ","88,975",""
"2019","Austria","Person","19 years","Total","Baseline projections ","90,983",""
"2019","Austria","Person","20 years","Total","Baseline projections ","96,556",""
"2019","Austria","Person","21 years","Total","Baseline projections ","102,061",""
"2019","Austria","Person","22 years","Total","Baseline projections ","109,013",""
"2019","Austria","Person","23 years","Total","Baseline projections ","111,758",""
"2019","Austria","Person","24 years","Total","Baseline projections ","117,785",""
"2019","Austria","Person","25 years","Total","Baseline projections ","122,458",""
"2019","Austria","Person","26 years","Total","Baseline projections ","125,077",""
"2019","Austria","Person","27 years","Total","Baseline projections ","127,430",""
"2019","Austria","Person","28 years","Total","Baseline projections ","125,988",""
"2019","Austria","Person","29 years","Total","Baseline projections ","125,372",""
"2019","Austria","Person","30 years","Total","Baseline projections ","125,272",""
"2019","Austria","Person","31 years","Total","Baseline projections ","123,071",""
"2019","Austria","Person","32 years","Total","Baseline projections ","122,658",""
"2019","Austria","Person","33 years","Total","Baseline projections ","122,464",""
"2019","Austria","Person","34 years","Total","Baseline projections ","123,540",""
"2019","Austria","Person","35 years","Total","Baseline projections ","122,910",""
"2019","Austria","Person","36 years","Total","Baseline projections ","125,843",""
"2019","Austria","Person","37 years","Total","Baseline projections ","124,883",""
"2019","Austria","Person","38 years","Total","Baseline projections ","121,342",""
"2019","Austria","Person","39 years","Total","Baseline projections ","115,166",""
"2019","Austria","Person","40 years","Total","Baseline projections ","112,690",""
"2019","Austria","Person","41 years","Total","Baseline projections ","111,941",""
"2019","Austria","Person","42 years","Total","Baseline projections ","112,421",""
"2019","Austria","Person","43 years","Total","Baseline projections ","116,138",""
"2019","Austria","Person","44 years","Total","Baseline projections ","118,590",""
"2019","Austria","Person","45 years","Total","Baseline projections ","118,623",""
"2019","Austria","Person","46 years","Total","Baseline projections ","125,089",""
"2019","Austria","Person","47 years","Total","Baseline projections ","129,160",""
"2019","Austria","Person","48 years","Total","Baseline projections ","132,108",""
"2019","Austria","Person","49 years","Total","Baseline projections ","139,950",""
"2019","Austria","Person","50 years","Total","Baseline projections ","143,349",""
"2019","Austria","Person","51 years","Total","Baseline projections ","142,863",""
"2019","Austria","Person","52 years","Total","Baseline projections ","142,922",""
"2019","Austria","Person","53 years","Total","Baseline projections ","143,408",""
"2019","Austria","Person","54 years","Total","Baseline projections ","144,081",""
"2019","Austria","Person","55 years","Total","Baseline projections ","142,454",""
"2019","Austria","Person","56 years","Total","Baseline projections ","138,638",""
"2019","Austria","Person","57 years","Total","Baseline projections ","134,545",""
"2019","Austria","Person","58 years","Total","Baseline projections ","128,727",""
"2019","Austria","Person","59 years","Total","Baseline projections ","123,624",""
"2019","Austria","Person","60 years","Total","Baseline projections ","117,347",""
"2019","Austria","Person","61 years","Total","Baseline projections ","114,377",""
"2019","Austria","Person","62 years","Total","Baseline projections ","111,632",""
"2019","Austria","Person","63 years","Total","Baseline projections ","103,277",""
"2019","Austria","Person","64 years","Total","Baseline projections ","97,301",""
"2019","Austria","Person","65 years","Total","Baseline projections ","93,527",""
"2019","Austria","Person","66 years","Total","Baseline projections ","91,571",""
"2019","Austria","Person","67 years","Total","Baseline projections ","86,657",""
"2019","Austria","Person","68 years","Total","Baseline projections ","88,046",""
"2019","Austria","Person","69 years","Total","Baseline projections ","87,817",""
"2019","Austria","Person","70 years","Total","Baseline projections ","89,508",""
"2019","Austria","Person","71 years","Total","Baseline projections ","89,780",""
"2019","Austria","Person","72 years","Total","Baseline projections ","74,044",""
"2019","Austria","Person","73 years","Total","Baseline projections ","59,995",""
"2019","Austria","Person","74 years","Total","Baseline projections ","76,365",""
"2019","Austria","Person","75 years","Total","Baseline projections ","74,496",""
"2019","Austria","Person","76 years","Total","Baseline projections ","72,738",""
"2019","Austria","Person","77 years","Total","Baseline projections ","81,896",""
"2019","Austria","Person","78 years","Total","Baseline projections ","85,437",""
"2019","Austria","Person","79 years","Total","Baseline projections ","79,955",""
"2019","Austria","Person","80 years","Total","Baseline projections ","52,912",""
"2019","Austria","Person","81 years","Total","Baseline projections ","45,718",""
"2019","Austria","Person","82 years","Total","Baseline projections ","42,595",""
"2019","Austria","Person","83 years","Total","Baseline projections ","39,347",""
"2019","Austria","Person","84 years","Total","Baseline projections ","36,553",""
"2019","Austria","Person","85 years","Total","Baseline projections ","34,614",""
"2019","Austria","Person","86 years","Total","Baseline projections ","32,495",""
"2019","Austria","Person","87 years","Total","Baseline projections ","29,288",""
"2019","Austria","Person","88 years","Total","Baseline projections ","26,645",""
"2019","Austria","Person","89 years","Total","Baseline projections ","22,563",""
"2019","Austria","Person","90 years","Total","Baseline projections ","19,171",""
"2019","Austria","Person","91 years","Total","Baseline projections ","15,562",""
"2019","Austria","Person","92 years","Total","Baseline projections ","13,226",""
"2019","Austria","Person","93 years","Total","Baseline projections ","10,640",""
"2019","Austria","Person","94 years","Total","Baseline projections ","8,073",""
"2019","Austria","Person","95 years","Total","Baseline projections ","6,132",""
"2019","Austria","Person","96 years","Total","Baseline projections ","4,347",""
"2019","Austria","Person","97 years","Total","Baseline projections ","2,975",""
"2019","Austria","Person","98 years","Total","Baseline projections ","1,829",""
"2019","Austria","Person","99 years","Total","Baseline projections ","898",""
"2019","Austria","Person","100 years or over","Total","Baseline projections ","1,005",""
"2019","Poland","Person","Total","Total","Baseline projections ","37,960,346",""
"2019","Poland","Person","16 years","Total","Baseline projections ","348,625",""
"2019","Poland","Person","17 years","Total","Baseline projections ","361,623",""
"2019","Poland","Person","18 years","Total","Baseline projections ","371,365",""
"2019","Poland","Person","19 years","Total","Baseline projections ","372,761",""
